Nomor #,Tanggal,Keterangan,Kode Barang,Nama Barang,Kuantitas,Catatan,Stok Akhir,Nama Departemen,Nama Proyek,No. Lambung,Tipe Penyesuaian,Biaya Satuan,Total Biaya,Nama Gudang
IA.2024.10.02257,2024-10-01,"PEMAKAIAN MG020 SHIFT 1 PIT A9
HM: 6787.3",114471,PERSEDIAAN HSD/SOLAR,220,,107525,A9_P_HE_FUEL,PINANG,MG020 - CAT 14 - BBE,Pengurangan,11036.834363,2428103.55986,BBE
IA.2024.10.02258,2024-10-01,"PEMAKAIAN MG021 SHIFT 1 PIT A9
HM: 6888.2",114471,PERSEDIAAN HSD/SOLAR,331,,107194,A9_P_HE_FUEL,PINANG,MG021 - CAT 14 - BBE,Pengurangan,11036.834363,3653192.174153,BBE
IA.2024.10.02259,2024-10-01,"PEMAKAIAN MG022 SHIFT 1 PIT A9
HM: 2726",114471,PERSEDIAAN HSD/SOLAR,305,,106889,A9_P_HE_FUEL,PINANG,MG022 - CAT 16GC - BBE,Pengurangan,11036.834363,3366234.480715,BBE
IA.2024.10.02260,2024-10-01,"PEMAKAIAN MG022 SHIFT 1 PIT A9
HM: 1825",114471,PERSEDIAAN HSD/SOLAR,301,,106588,A9_P_HE_FUEL,PINANG,MG022 - CAT 16GC - BBE,Pengurangan,11036.834363,3322087.143263,BBE
IA.2024.10.02261,2024-10-01,"PEMAKAIAN MDR003 SHIFT 1 PIT A9
HM: 3974",114471,PERSEDIAAN HSD/SOLAR,117,,106471,A9_P_HE_FUEL,PINANG,MDR003 - T50 - BBE,Pengurangan,11036.834363,1291309.620471,BBE
IA.2024.10.02262,2024-10-01,"PEMAKAIAN MDR005 SHIFT 1 PIT A9
HM: 4586.4",114471,PERSEDIAAN HSD/SOLAR,111,,106360,A9_P_HE_FUEL,PINANG,MDR005 - HCR L100-E3 - BBE,Pengurangan,11036.834363,1225088.614293,BBE
IA.2024.10.02263,2024-10-01,"PEMAKAIAN MDR006 SHIFT 1 PIT A9
HM: 3194.9",114471,PERSEDIAAN HSD/SOLAR,268,,106092,A9_P_HE_FUEL,PINANG,MDR006 - HCR L100-E3 - BBE,Pengurangan,11036.834363,2957871.609284,BBE
IA.2024.10.02264,2024-10-01,"PEMAKAIAN MWT005 SHIFT 1 PIT A9
HM: 4576",114471,PERSEDIAAN HSD/SOLAR,114,,105978,A9_P_HE_FUEL,PINANG,MWT005 - BBE,Pengurangan,11036.834363,1258199.117382,BBE
IA.2024.10.02265,2024-10-01,"PEMAKAIAN MWT006 SHIFT 1 PIT A9
HM: 445.4",114471,PERSEDIAAN HSD/SOLAR,122,,105856,A9_P_HE_FUEL,PINANG,MWT006 - BBE,Pengurangan,11036.834363,1346493.792286,BBE
IA.2024.10.02266,2024-10-01,"PEMAKAIAN MWT007 SHIFT 1 PIT A9
HM: 559.4",114471,PERSEDIAAN HSD/SOLAR,116,,105740,A9_P_HE_FUEL,PINANG,MWT007 - BBE,Pengurangan,11036.834363,1280272.786108,BBE
IA.2024.10.02267,2024-10-01,"PEMAKAIAN MWT009 SHIFT 1 PIT A9
HM: 4451.8",114471,PERSEDIAAN HSD/SOLAR,163,,105577,A9_P_HE_FUEL,PINANG,MWT009 - BBE,Pengurangan,11036.834363,1799004.001169,BBE
IA.2024.10.02268,2024-10-01,"PEMAKAIAN MWT012 SHIFT 1 PIT A9
HM: 3636",114471,PERSEDIAAN HSD/SOLAR,263,,105314,A9_P_HE_FUEL,PINANG,MWT012 - BBE,Pengurangan,11036.834363,2902687.437469,BBE
IA.2024.10.02269,2024-10-01,"PEMAKAIAN MWT011 SHIFT 1 PIT A9
HM: 7301.3",114471,PERSEDIAAN HSD/SOLAR,250,,105064,A9_P_HE_FUEL,PINANG,MWT011 - BBE,Pengurangan,11036.834363,2759208.59075,BBE
IA.2024.10.02270,2024-10-01,"PEMAKAIAN MCP001 SHIFT 1 PIT A9
HM: 8148",114471,PERSEDIAAN HSD/SOLAR,50,,105014,A9_P_HE_FUEL,PINANG,MCP001 - BBE,Pengurangan,11036.834363,551841.71815,BBE
IA.2024.10.02271,2024-10-01,"PEMAKAIAN MCP005 SHIFT 1 PIT A9
HM: 4023",114471,PERSEDIAAN HSD/SOLAR,103,,104911,A9_P_HE_FUEL,PINANG,MCP005 - BBE,Pengurangan,11036.834363,1136793.939389,BBE
IA.2024.10.02272,2024-10-01,"PEMAKAIAN MWP009 SHIFT 1 PIT A9
HM: 2542.1",114471,PERSEDIAAN HSD/SOLAR,561,,104350,A9_P_HE_FUEL,PINANG,MWP009 - BBE,Pengurangan,11036.834363,6191664.077643,BBE
IA.2024.10.02273,2024-10-01,"PEMAKAIAN MLT006 SHIFT 1 PIT A9
HM: 2414",114471,PERSEDIAAN HSD/SOLAR,270,,104080,A9_P_HE_FUEL,PINANG,MLT006 - BBE,Pengurangan,11036.834363,2979945.27801,BBE
IA.2024.10.02274,2024-10-01,"PEMAKAIAN BR 03 SHIFT 1 PIT A9
HM:",114471,PERSEDIAAN HSD/SOLAR,68,BUS RENTAL,104012,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11036.834363,750504.736684,BBE
IA.2024.10.02275,2024-10-01,"PEMAKAIAN MDT019 SHIFT 1 PIT A9
HM: 7983",114471,PERSEDIAAN HSD/SOLAR,141,,103871,A9_P_HE_FUEL,PINANG,MDT019 - MERCY 2528 AXOR - BRCM,Pengurangan,11036.834363,1556193.645183,BBE
IA.2024.10.02276,2024-10-01,"PEMAKAIAN B-03 SHIFT 1 PIT A9
HM: 4974.9",114471,PERSEDIAAN HSD/SOLAR,60,,103811,A9_P_HE_FUEL,PINANG,B-03,Pengurangan,11036.834363,662210.06178,BBE
IA.2024.10.02277,2024-10-01,"PEMAKAIAN B-05 SHIFT 1 PIT A9
HM: 9395.9",114471,PERSEDIAAN HSD/SOLAR,32,,103779,A9_P_HE_FUEL,PINANG,B-05,Pengurangan,11036.834363,353178.699616,BBE
IA.2024.10.02278,2024-10-01,"PEMAKAIAN D-07 SHIFT 1 PIT A9
HM:",114471,PERSEDIAAN HSD/SOLAR,53,,103726,A9_P_HE_FUEL,PINANG,D-07,Pengurangan,11036.834363,584952.221239,BBE
IA.2024.10.02279,2024-10-01,"PEMAKAIAN D-10 SHIFT 1 PIT A9
HM: 6831.5",114471,PERSEDIAAN HSD/SOLAR,57,,103669,A9_P_HE_FUEL,PINANG,D-10,Pengurangan,11036.834363,629099.558691,BBE
IA.2024.10.02280,2024-10-01,"PEMAKAIAN D-12 SHIFT 1 PIT A9
HM: 6899",114471,PERSEDIAAN HSD/SOLAR,45,,103624,A9_P_HE_FUEL,PINANG,D-12,Pengurangan,11036.834363,496657.546335,BBE
IA.2024.10.02281,2024-10-01,"PEMAKAIAN D-15 SHIFT 1 PIT A9
HM: 2684.1",114471,PERSEDIAAN HSD/SOLAR,44,,103580,A9_P_HE_FUEL,PINANG,D-15,Pengurangan,11036.834363,485620.711972,BBE
IA.2024.10.02282,2024-10-01,"PEMAKAIAN MTL013 SHIFT 1 PIT A9
HM: 11735.8",114471,PERSEDIAAN HSD/SOLAR,37,,103543,A9_P_HE_FUEL,PINANG,MTL013 - BBE,Pengurangan,11036.834363,408362.871431,BBE
IA.2024.10.02283,2024-10-01,"PEMAKAIAN LV TGP SHIFT 1 PIT A9
HM: 13151.2",114471,PERSEDIAAN HSD/SOLAR,43,B 9418 BBE (LGMG-SV-001),103500,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11036.834363,474583.877609,BBE
IA.2024.10.02284,2024-10-01,"PEMAKAIAN MDT102 SHIFT 1 PIT A9
HM: 595.1",114471,PERSEDIAAN HSD/SOLAR,120,,103380,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11036.834363,1324420.12356,BBE
IA.2024.10.02285,2024-10-01,"PEMAKAIAN MDT106 SHIFT 1 PIT A9
HM: 5806.6",114471,PERSEDIAAN HSD/SOLAR,91,,103289,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11036.834363,1004351.927033,BBE
IA.2024.10.02286,2024-10-01,"PEMAKAIAN MDT108 SHIFT 1 PIT A9
HM: 4685.5",114471,PERSEDIAAN HSD/SOLAR,100,,103189,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11036.834363,1103683.4363,BBE
IA.2024.10.02287,2024-10-01,"PEMAKAIAN MDT111 SHIFT 1 PIT A9
HM: 4543.6",114471,PERSEDIAAN HSD/SOLAR,120,,103069,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11036.834363,1324420.12356,BBE
IA.2024.10.02288,2024-10-01,"PEMAKAIAN HEM-02 SHIFT 1 PIT A9
HM: 2567.5",114471,PERSEDIAAN HSD/SOLAR,842,POMPA BBE,102227,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11036.834363,9293014.533646,BBE
IA.2024.10.02289,2024-10-01,"PEMAKAIAN DT 3011 SHIFT 1 PIT A9
HM: 3339.4",114471,PERSEDIAAN HSD/SOLAR,160,DUMP TRUCK (PT. UDU),102067,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11036.834363,1765893.49808,BBE
IA.2024.10.02290,2024-10-01,"PEMAKAIAN ME021 SHIFT 2 PIT A9
HM: 17352",114471,PERSEDIAAN HSD/SOLAR,364,,101703,A9_P_HE_FUEL,PINANG,ME021 - SANY SY750H - BBE,Pengurangan,11036.834363,4017407.708132,BBE
IA.2024.10.02291,2024-10-01,"PEMAKAIAN ME022 SHIFT 2 PIT A9
HM: 16523.24",114471,PERSEDIAAN HSD/SOLAR,486,,101217,A9_P_HE_FUEL,PINANG,ME022 - SANY SY750H - BBE,Pengurangan,11036.834363,5363901.500418,BBE
IA.2024.10.02292,2024-10-01,"PEMAKAIAN ME028 SHIFT 2 PIT A9
HM: 14383",114471,PERSEDIAAN HSD/SOLAR,245,,100972,A9_P_HE_FUEL,PINANG,ME028 - SANY SY500H - BBE,Pengurangan,11036.834363,2704024.418935,BBE
IA.2024.10.02293,2024-10-01,"PEMAKAIAN ME031 SHIFT 2 PIT A9
HM: 16813",114471,PERSEDIAAN HSD/SOLAR,652,,100320,A9_P_HE_FUEL,PINANG,ME031 - CAT 395 - BBE,Pengurangan,11036.834363,7196016.004676,BBE
IA.2024.10.02294,2024-10-01,"PEMAKAIAN ME046 SHIFT 2 PIT A9
HM: 11535.2",114471,PERSEDIAAN HSD/SOLAR,277,,100043,A9_P_HE_FUEL,PINANG,ME046 - HITACHI ZX350 - BBE,Pengurangan,11036.834363,3057203.118551,BBE
IA.2024.10.02295,2024-10-01,"PEMAKAIAN ME047 SHIFT 2 PIT A9
HM: 10068",114471,PERSEDIAAN HSD/SOLAR,431,,99612,A9_P_HE_FUEL,PINANG,ME047 - HITACHI ZX870LCH-5G - BBE,Pengurangan,11036.834363,4756875.610453,BBE
IA.2024.10.02296,2024-10-01,"PEMAKAIAN ME049 SHIFT 2 PIT A9
HM: 10701",114471,PERSEDIAAN HSD/SOLAR,415,,99197,A9_P_HE_FUEL,PINANG,ME049 - CAT 374 - BBE,Pengurangan,11036.834363,4580286.260645,BBE
IA.2024.10.02297,2024-10-01,"PEMAKAIAN ME050 SHIFT 2 PIT A9
HM: 10494",114471,PERSEDIAAN HSD/SOLAR,543,,98654,A9_P_HE_FUEL,PINANG,ME050 - HITACHI ZX870LCH-5G - BBE,Pengurangan,11036.834363,5993001.059109,BBE
IA.2024.10.02298,2024-10-01,"PEMAKAIAN ME051 SHIFT 2 PIT A9
HM: 9071",114471,PERSEDIAAN HSD/SOLAR,257,,98397,A9_P_HE_FUEL,PINANG,ME051 - KOMATSU PC-500 - BBE,Pengurangan,11036.834363,2836466.431291,BBE
IA.2024.10.02299,2024-10-01,"PEMAKAIAN ME054 SHIFT 2 PIT A9
HM: 8824",114471,PERSEDIAAN HSD/SOLAR,576,,97821,A9_P_HE_FUEL,PINANG,ME054 - HITACHI ZX870LCH-5G - BBE,Pengurangan,11036.834363,6357216.593088,BBE
IA.2024.10.02300,2024-10-01,"PEMAKAIAN ME055 SHIFT 2 PIT A9
HM: 9271",114471,PERSEDIAAN HSD/SOLAR,468,,97353,A9_P_HE_FUEL,PINANG,ME055 - CAT 374 - BBE,Pengurangan,11036.834363,5165238.481884,BBE
IA.2024.10.02301,2024-10-01,"PEMAKAIAN ME056 SHIFT 2 PIT A9
HM: 9341",114471,PERSEDIAAN HSD/SOLAR,507,,96846,A9_P_HE_FUEL,PINANG,ME056 - CAT 374 - BBE,Pengurangan,11036.834363,5595675.022041,BBE
IA.2024.10.02302,2024-10-01,"PEMAKAIAN ME058 SHIFT 2 PIT A9
HM: 9516.8",114471,PERSEDIAAN HSD/SOLAR,210,,96636,A9_P_HE_FUEL,PINANG,ME058 - HITACHI ZX350 - BBE,Pengurangan,11036.834363,2317735.21623,BBE
IA.2024.10.02303,2024-10-01,"PEMAKAIAN ME059 SHIFT 2 PIT A9
HM: 8559.9",114471,PERSEDIAAN HSD/SOLAR,199,,96437,A9_P_HE_FUEL,PINANG,ME059 - HITACHI ZX200 - BBE,Pengurangan,11036.834363,2196330.038237,BBE
IA.2024.10.02304,2024-10-01,"PEMAKAIAN ME061 SHIFT 2 PIT A9
HM: 6869",114471,PERSEDIAAN HSD/SOLAR,945,,95492,A9_P_HE_FUEL,PINANG,ME061 - CAT 6015B - BBE,Pengurangan,11036.834363,10429808.473035,BBE
IA.2024.10.02305,2024-10-01,"PEMAKAIAN ME062 SHIFT 2 PIT A9
HM: 6607.8",114471,PERSEDIAAN HSD/SOLAR,870,,94622,A9_P_HE_FUEL,PINANG,ME062 - CAT 6015B - BBE,Pengurangan,11036.834363,9602045.89581,BBE
IA.2024.10.02306,2024-10-01,"PEMAKAIAN ME063 SHIFT 2 PIT A9
HM: 1717.4",114471,PERSEDIAAN HSD/SOLAR,70,,94552,A9_P_HE_FUEL,PINANG,ME063 - HYUNDAI R210W - BBE,Pengurangan,11036.834363,772578.40541,BBE
IA.2024.10.02307,2024-10-01,"PEMAKAIAN ME065 SHIFT 2 PIT A9
HM: 1588.5",114471,PERSEDIAAN HSD/SOLAR,336,,94216,A9_P_HE_FUEL,PINANG,ME065 - KOMATSU PC1250 - BBE,Pengurangan,11036.834363,3708376.345968,BBE
IA.2024.10.02308,2024-10-01,"PEMAKAIAN ME071 SHIFT 2 PIT A9
HM: 344.5",114471,PERSEDIAAN HSD/SOLAR,264,,93952,A9_P_HE_FUEL,PINANG,ME071 - HITACHI ZX350 - BBE,Pengurangan,11036.834363,2913724.271832,BBE
IA.2024.10.02309,2024-10-01,"PEMAKAIAN OHT001 SHIFT 2 PIT A9
HM: 34486.7",114471,PERSEDIAAN HSD/SOLAR,249,,93703,A9_P_HE_FUEL,PINANG,OHT001 - CAT 773E - BBE,Pengurangan,11036.834363,2748171.756387,BBE
IA.2024.10.02310,2024-10-01,"PEMAKAIAN OHT002 SHIFT 2 PIT A9
HM: 32361",114471,PERSEDIAAN HSD/SOLAR,343,,93360,A9_P_HE_FUEL,PINANG,OHT002 - CAT 773E - BBE,Pengurangan,11036.834363,3785634.186509,BBE
IA.2024.10.02311,2024-10-01,"PEMAKAIAN OHT003 SHIFT 2 PIT A9
HM: 32280.5",114471,PERSEDIAAN HSD/SOLAR,439,,92921,A9_P_HE_FUEL,PINANG,OHT003 - CAT 773E - BBE,Pengurangan,11036.834363,4845170.285357,BBE
IA.2024.10.02312,2024-10-01,"PEMAKAIAN OHT005 SHIFT 2 PIT A9
HM: 30334",114471,PERSEDIAAN HSD/SOLAR,440,,92481,A9_P_HE_FUEL,PINANG,OHT005 - CAT 773E - BBE,Pengurangan,11036.834363,4856207.11972,BBE
IA.2024.10.02313,2024-10-01,"PEMAKAIAN OHT006 SHIFT 2 PIT A9
HM: 35939.4",114471,PERSEDIAAN HSD/SOLAR,374,,92107,A9_P_HE_FUEL,PINANG,OHT006 - CAT 773E - BBE,Pengurangan,11036.834363,4127776.051762,BBE
IA.2024.10.02314,2024-10-01,"PEMAKAIAN OHT008 SHIFT 2 PIT A9
HM: 29013",114471,PERSEDIAAN HSD/SOLAR,383,,91724,A9_P_HE_FUEL,PINANG,OHT008 - CAT 773E - BBE,Pengurangan,11036.834363,4227107.561029,BBE
IA.2024.10.02315,2024-10-01,"PEMAKAIAN OHT009 SHIFT 2 PIT A9
HM: 37341.3",114471,PERSEDIAAN HSD/SOLAR,302,,91422,A9_P_HE_FUEL,PINANG,OHT009 - CAT 773E - BBE,Pengurangan,11036.834363,3333123.977626,BBE
IA.2024.10.02316,2024-10-01,"PEMAKAIAN OHT010 SHIFT 2 PIT A9
HM: 35319",114471,PERSEDIAAN HSD/SOLAR,255,,91167,A9_P_HE_FUEL,PINANG,OHT010 - CAT 773E - BBE,Pengurangan,11036.834363,2814392.762565,BBE
IA.2024.10.02317,2024-10-01,"PEMAKAIAN OHT011 SHIFT 2 PIT A9
HM: 34513",114471,PERSEDIAAN HSD/SOLAR,403,,90764,A9_P_HE_FUEL,PINANG,OHT011 - CAT 773E - BBE,Pengurangan,11036.834363,4447844.248289,BBE
IA.2024.10.02318,2024-10-01,"PEMAKAIAN OHT032 SHIFT 2 PIT A9
HM: 1456.6",114471,PERSEDIAAN HSD/SOLAR,318,,90446,A9_P_HE_FUEL,PINANG,OHT032 - LGMG CMT96 - BBE,Pengurangan,11036.834363,3509713.327434,BBE
IA.2024.10.02319,2024-10-01,"PEMAKAIAN OHT047 SHIFT 2 PIT A9
HM: 10739.2",114471,PERSEDIAAN HSD/SOLAR,317,,90129,A9_P_HE_FUEL,PINANG,OHT047 - LGMG CMT96 - BBE,Pengurangan,11036.834363,3498676.493071,BBE
IA.2024.10.02320,2024-10-01,"PEMAKAIAN OHT052 SHIFT 2 PIT A9
HM: 737.2",114471,PERSEDIAAN HSD/SOLAR,463,,89666,A9_P_HE_FUEL,PINANG,OHT052 - TR 50 D - BBE,Pengurangan,11036.834363,5110054.310069,BBE
IA.2024.10.02321,2024-10-01,"PEMAKAIAN OHT057 SHIFT 2 PIT A9
HM: 14350",114471,PERSEDIAAN HSD/SOLAR,443,,89223,A9_P_HE_FUEL,PINANG,OHT057 - CAT 773E - BBE,Pengurangan,11036.834363,4889317.622809,BBE
IA.2024.10.02322,2024-10-01,"PEMAKAIAN OHT058 SHIFT 2 PIT A9
HM: 14504.4",114471,PERSEDIAAN HSD/SOLAR,333,,88890,A9_P_HE_FUEL,PINANG,OHT058 - CAT 773E - BBE,Pengurangan,11036.834363,3675265.842879,BBE
IA.2024.10.02323,2024-10-01,"PEMAKAIAN OHT059 SHIFT 2 PIT A9
HM: 11991.1",114471,PERSEDIAAN HSD/SOLAR,290,,88600,A9_P_HE_FUEL,PINANG,OHT059 - CAT 773E - BBE,Pengurangan,11036.834363,3200681.96527,BBE
IA.2024.10.02324,2024-10-01,"PEMAKAIAN OHT060 SHIFT 2 PIT A9
HM: 11916.5",114471,PERSEDIAAN HSD/SOLAR,344,,88256,A9_P_HE_FUEL,PINANG,OHT060 - CAT 773E - BBE,Pengurangan,11036.834363,3796671.020872,BBE
IA.2024.10.02325,2024-10-01,"PEMAKAIAN OHT061 SHIFT 2 PIT A9
HM: 11896.8",114471,PERSEDIAAN HSD/SOLAR,379,,87877,A9_P_HE_FUEL,PINANG,OHT061 - CAT 773E - BBE,Pengurangan,11036.834363,4182960.223577,BBE
IA.2024.10.02326,2024-10-01,"PEMAKAIAN OHT062 SHIFT 2 PIT A9
HM: 11777",114471,PERSEDIAAN HSD/SOLAR,385,,87492,A9_P_HE_FUEL,PINANG,OHT062 - CAT 773E - BBE,Pengurangan,11036.834363,4249181.229755,BBE
IA.2024.10.02327,2024-10-01,"PEMAKAIAN OHT063 SHIFT 2 PIT A9
HM: 11872.1",114471,PERSEDIAAN HSD/SOLAR,423,,87069,A9_P_HE_FUEL,PINANG,OHT063 - CAT 773E - BBE,Pengurangan,11036.834363,4668580.935549,BBE
IA.2024.10.02328,2024-10-01,"PEMAKAIAN OHT065 SHIFT 2 PIT A9
HM: 11911",114471,PERSEDIAAN HSD/SOLAR,427,,86642,A9_P_HE_FUEL,PINANG,OHT065 - CAT 773E - BBE,Pengurangan,11036.834363,4712728.273001,BBE
IA.2024.10.02329,2024-10-01,"PEMAKAIAN OHT066 SHIFT 2 PIT A9
HM: 11789",114471,PERSEDIAAN HSD/SOLAR,428,,86214,A9_P_HE_FUEL,PINANG,OHT066 - CAT 773E - BBE,Pengurangan,11036.834363,4723765.107364,BBE
IA.2024.10.02330,2024-10-01,"PEMAKAIAN OHT067 SHIFT 2 PIT A9
HM: 11218",114471,PERSEDIAAN HSD/SOLAR,356,,85858,A9_P_HE_FUEL,PINANG,OHT067 - CAT 773E - BBE,Pengurangan,11036.834363,3929113.033228,BBE
IA.2024.10.02331,2024-10-01,"PEMAKAIAN OHT068 SHIFT 2 PIT A9
HM: 11226.9",114471,PERSEDIAAN HSD/SOLAR,415,,85443,A9_P_HE_FUEL,PINANG,OHT068 - CAT 773E - BBE,Pengurangan,11036.834363,4580286.260645,BBE
IA.2024.10.02332,2024-10-01,"PEMAKAIAN OHT070 SHIFT 2 PIT A9
HM: 10709",114471,PERSEDIAAN HSD/SOLAR,405,,85038,A9_P_HE_FUEL,PINANG,OHT070 - CAT 773E - BBE,Pengurangan,11036.834363,4469917.917015,BBE
IA.2024.10.02333,2024-10-01,"PEMAKAIAN OHT071 SHIFT 2 PIT A9
HM: 10324.2",114471,PERSEDIAAN HSD/SOLAR,363,,84675,A9_P_HE_FUEL,PINANG,OHT071 - CAT 773E - BBE,Pengurangan,11036.834363,4006370.873769,BBE
IA.2024.10.02334,2024-10-01,"PEMAKAIAN OHT072 SHIFT 2 PIT A9
HM: 9975.9",114471,PERSEDIAAN HSD/SOLAR,388,,84287,A9_P_HE_FUEL,PINANG,OHT072 - CAT 773E - BBE,Pengurangan,11036.834363,4282291.732844,BBE
IA.2024.10.02335,2024-10-01,"PEMAKAIAN OHT073 SHIFT 2 PIT A9
HM: 10283.2",114471,PERSEDIAAN HSD/SOLAR,471,,83816,A9_P_HE_FUEL,PINANG,OHT073 - CAT 773E - BBE,Pengurangan,11036.834363,5198348.984973,BBE
IA.2024.10.02336,2024-10-01,"PEMAKAIAN OHT074 SHIFT 2 PIT A9
HM: 10466.3",114471,PERSEDIAAN HSD/SOLAR,343,,83473,A9_P_HE_FUEL,PINANG,OHT074 - CAT 773E - BBE,Pengurangan,11036.834363,3785634.186509,BBE
IA.2024.10.02337,2024-10-01,"PEMAKAIAN OHT075 SHIFT 2 PIT A9
HM: 9975.9",114471,PERSEDIAAN HSD/SOLAR,387,,83086,A9_P_HE_FUEL,PINANG,OHT075 - CAT 773E - BBE,Pengurangan,11036.834363,4271254.898481,BBE
IA.2024.10.02338,2024-10-01,"PEMAKAIAN OHT076 SHIFT 2 PIT A9
HM: 10410",114471,PERSEDIAAN HSD/SOLAR,381,,82705,A9_P_HE_FUEL,PINANG,OHT076 - CAT 773E - BBE,Pengurangan,11036.834363,4205033.892303,BBE
IA.2024.10.02339,2024-10-01,"PEMAKAIAN OHT077 SHIFT 2 PIT A9
HM: 9730.3",114471,PERSEDIAAN HSD/SOLAR,413,,82292,A9_P_HE_FUEL,PINANG,OHT077 - CAT 773E - BBE,Pengurangan,11036.834363,4558212.591919,BBE
IA.2024.10.02340,2024-10-01,"PEMAKAIAN OHT079 SHIFT 2 PIT A9
HM: 9878",114471,PERSEDIAAN HSD/SOLAR,439,,81853,A9_P_HE_FUEL,PINANG,OHT079 - CAT 773E - BBE,Pengurangan,11036.834363,4845170.285357,BBE
IA.2024.10.02341,2024-10-01,"PEMAKAIAN OHT081 SHIFT 2 PIT A9
HM: 10331.2",114471,PERSEDIAAN HSD/SOLAR,371,,81482,A9_P_HE_FUEL,PINANG,OHT081 - CAT 773E - BBE,Pengurangan,11036.834363,4094665.548673,BBE
IA.2024.10.02342,2024-10-01,"PEMAKAIAN OHT082 SHIFT 2 PIT A9
HM: 9902",114471,PERSEDIAAN HSD/SOLAR,329,,81153,A9_P_HE_FUEL,PINANG,OHT082 - CAT 773E - BBE,Pengurangan,11036.834363,3631118.505427,BBE
IA.2024.10.02343,2024-10-01,"PEMAKAIAN OHT083 SHIFT 2 PIT A9
HM: 9847.4",114471,PERSEDIAAN HSD/SOLAR,401,,80752,A9_P_HE_FUEL,PINANG,OHT083 - CAT 773E - BBE,Pengurangan,11036.834363,4425770.579563,BBE
IA.2024.10.02344,2024-10-01,"PEMAKAIAN OHT084 SHIFT 2 PIT A9
HM: 9856.5",114471,PERSEDIAAN HSD/SOLAR,360,,80392,A9_P_HE_FUEL,PINANG,OHT084 - CAT 773E - BBE,Pengurangan,11036.834363,3973260.37068,BBE
IA.2024.10.02345,2024-10-01,"PEMAKAIAN OHT085 SHIFT 2 PIT A9
HM: 9624",114471,PERSEDIAAN HSD/SOLAR,408,,79984,A9_P_HE_FUEL,PINANG,OHT085 - CAT 773E - BBE,Pengurangan,11036.834363,4503028.420104,BBE
IA.2024.10.02346,2024-10-01,"PEMAKAIAN OHT086 SHIFT 2 PIT A9
HM: 7608",114471,PERSEDIAAN HSD/SOLAR,300,,79684,A9_P_HE_FUEL,PINANG,OHT086 - CAT 773E - BBE,Pengurangan,11036.834363,3311050.3089,BBE
IA.2024.10.02347,2024-10-01,"PEMAKAIAN OHT087 SHIFT 2 PIT A9
HM: 9363.1",114471,PERSEDIAAN HSD/SOLAR,336,,79348,A9_P_HE_FUEL,PINANG,OHT087 - CAT 773E - BBE,Pengurangan,11036.834363,3708376.345968,BBE
IA.2024.10.02348,2024-10-01,"PEMAKAIAN OHT089 SHIFT 2 PIT A9
HM: 9445",114471,PERSEDIAAN HSD/SOLAR,417,,78931,A9_P_HE_FUEL,PINANG,OHT089 - CAT 773E - BBE,Pengurangan,11036.834363,4602359.929371,BBE
IA.2024.10.02349,2024-10-01,"PEMAKAIAN OHT090 SHIFT 2 PIT A9
HM: 9216",114471,PERSEDIAAN HSD/SOLAR,354,,78577,A9_P_HE_FUEL,PINANG,OHT090 - CAT 773E - BBE,Pengurangan,11036.834363,3907039.364502,BBE
IA.2024.10.02350,2024-10-01,"PEMAKAIAN OHT091 SHIFT 2 PIT A9
HM: 8522.2",114471,PERSEDIAAN HSD/SOLAR,266,,78311,A9_P_HE_FUEL,PINANG,OHT091 - CAT 773E - BBE,Pengurangan,11036.834363,2935797.940558,BBE
IA.2024.10.02351,2024-10-01,"PEMAKAIAN OHT093 SHIFT 2 PIT A9
HM: 6865",114471,PERSEDIAAN HSD/SOLAR,389,,77922,A9_P_HE_FUEL,PINANG,OHT093 - CAT 773E - BBE,Pengurangan,11036.834363,4293328.567207,BBE
IA.2024.10.02352,2024-10-01,"PEMAKAIAN OHT094 SHIFT 2 PIT A9
HM: 6915",114471,PERSEDIAAN HSD/SOLAR,380,,77542,A9_P_HE_FUEL,PINANG,OHT094 - CAT 773E - BBE,Pengurangan,11036.834363,4193997.05794,BBE
IA.2024.10.02353,2024-10-01,"PEMAKAIAN OHT095 SHIFT 2 PIT A9
HM: 6904",114471,PERSEDIAAN HSD/SOLAR,391,,77151,A9_P_HE_FUEL,PINANG,OHT095 - CAT 773E - BBE,Pengurangan,11036.834363,4315402.235933,BBE
IA.2024.10.02354,2024-10-01,"PEMAKAIAN OHT096 SHIFT 2 PIT A9
HM: 6936.1",114471,PERSEDIAAN HSD/SOLAR,505,,76646,A9_P_HE_FUEL,PINANG,OHT096 - CAT 773E - BBE,Pengurangan,11036.834363,5573601.353315,BBE
